ID_REF	VALUE
8117194	7.226
8117207	7.994
8117219	8.728
8117225	5.088
8117237	8.090
8117239	3.715
8117241	3.675
8117243	8.278
8117284	5.418
8117286	5.110
8117288	3.461
8117301	3.208
8117304	2.817
8117321	3.668
8117330	4.774
8117334	4.578
8117339	3.575
8117343	3.345
8117368	10.911
8117372	7.662
8117377	10.933
8117382	5.645
8117389	3.618
8117395	5.856
8117402	9.016
8117408	5.133
8117415	3.321
8117422	4.468
8117426	4.797
8117429	2.719
8117435	4.661
8117447	5.305
8117458	6.088
8117470	3.579
8117476	5.883
8117485	6.469
8117498	3.049
8117510	7.533
8117520	2.198
8117522	6.075
8117529	2.250
8117531	4.153
8117533	3.261
8117535	3.992
8117537	4.313
8117543	3.315
8117547	4.120
8117561	2.736
8117563	2.747
8117565	3.539
8117567	2.740
8117572	7.613
8117576	3.843
8117578	2.587
8117580	2.774
8117583	3.925
8117589	3.510
8117594	5.455
8117598	7.067
8117600	5.241
8117608	3.110
8117614	3.712
8117620	3.000
8117622	2.805
8117624	2.865
8117626	4.366
8117628	3.174
8117630	3.802
8117640	5.826
8117646	7.665
8117653	7.895
8117655	4.593
8117663	4.617
8117667	7.356
8117675	5.647
8117685	5.079
8117696	6.609
8117698	5.402
8117700	3.128
8117707	3.287
8117710	6.825
8117712	2.936
8117714	3.143
8117716	3.066
8117718	2.574
8117720	3.042
8117722	3.218
8117724	2.888
8117727	3.531
8117732	3.620
8117739	4.824
8117741	4.377
8117746	5.246
8117748	10.167
8117760	6.123
8117773	4.573
8117777	8.124
8117800	9.111
8117809	3.429
8117813	9.554
8117822	4.211
8117834	8.675
8117840	4.516
8117849	4.097
8117861	5.800
8117869	5.176
8117881	8.310
8117888	9.035
8117890	8.229
8117900	8.649
8117922	6.729
8117929	7.697
8117955	6.885
8117965	6.283
8117987	7.247
8117995	11.289
8118005	3.486
8118007	6.447
8118023	6.201
8118028	6.519
8118061	3.829
8118069	3.261
8118076	3.442
8118086	4.179
8118093	5.185
8118098	5.412
8118100	4.749
8118111	4.672
8118116	5.144
8118124	5.322
8118127	5.831
8118137	3.705
8118142	4.106
8118147	4.010
8118149	6.514
8118158	5.333
8118174	8.612
8118207	5.043
8118209	4.179
8118216	3.242
8118218	10.109
8118228	7.029
8118235	4.736
8118242	3.942
8118249	4.542
8118259	5.285
8118293	4.153
8118302	5.904
8118310	9.567
8118314	8.515
8118319	7.553
8118322	5.493
8118324	4.373
8118345	4.782
8118367	6.997
8118395	5.927
8118409	6.132
8118455	6.132
8118498	4.746
8118509	6.724
8118535	7.000
8118544	5.319
8118548	8.054
8118556	4.972
8118564	4.070
8118571	6.060
8118580	8.812
8118594	8.537
8118607	3.825
8118611	2.364
8118613	6.621
8118622	5.410
8118632	3.641
8118634	7.617
8118644	8.558
8118655	5.775
8118661	8.314
8118667	8.266
8118669	4.230
8118682	7.870
8118696	6.487
8118721	5.257
8118724	4.088
8118726	4.273
8118734	5.177
8118794	6.633
8118804	9.477
8118818	2.912
8118820	2.560
8118822	2.797
8118824	5.416
8118826	6.497
8118833	5.872
8118861	3.422
8118863	7.971
8118890	4.557
8118915	7.169
8118932	5.265
8118945	7.675
8118963	5.785
8118974	8.230
8118979	3.889
8118981	4.859
8118990	4.241
8118995	6.771
8119000	7.569
8119016	7.166
8119034	7.621
8119052	3.629
8119067	6.901
8119076	4.331
8119078	2.697
8119080	8.124
8119088	5.532
8119096	3.689
8119102	3.308
8119107	4.250
8119109	8.179
8119124	6.111
8119132	5.547
8119153	10.863
8119159	4.989
8119161	6.473
8119169	7.431
8119184	6.014
8119196	4.189
8119198	7.534
8119223	3.501
8119227	7.621
8119235	5.642
8119237	4.773
8119239	2.314
8119241	2.117
8119243	2.914
8119336	2.513
8119338	4.202
8119357	8.786
8119386	3.507
8119390	4.323
8119394	3.179
8119396	4.628
8119403	2.771
8119408	7.740
8119423	5.617
8119427	4.004
8119435	5.104
8119444	6.813
8119466	5.379
8119473	5.522
8119490	2.563
8119492	5.680
8119503	6.597
8119515	4.448
8119525	3.329
8119527	2.872
8119529	8.229
8119580	3.722
8119582	7.886
8119595	8.359
8119599	5.320
8119609	8.774
8119620	4.859
8119627	8.259
8119648	10.229
8119661	6.375
8119670	6.484
8119689	4.971
8119712	8.267
8119722	7.205
8119765	6.913
8119782	3.918
8119799	2.552
8119801	6.456
8119827	2.425
8119829	7.661
8119842	5.860
8119856	2.475
8119858	6.740
8119874	7.503
8119882	3.454
8119894	2.650
8119896	3.168
8119898	7.370
8119915	3.529
8119918	3.426
8119926	8.192
8119951	3.374
8119974	7.336
8119993	11.011
8120004	6.475
8120011	4.323
8120022	8.043
8120043	6.082
8120057	3.161
8120059	2.920
8120061	6.449
8120067	8.726
8120082	3.899
8120088	2.701
8120102	6.883
8120124	2.892
8120135	2.877
8120151	2.834
8120163	2.414
8120165	4.719
8120176	3.856
8120184	2.910
8120194	4.169
8120204	3.363
8120206	3.770
8120208	4.474
8120210	4.071
8120215	8.907
8120222	6.733
8120239	8.831
8120247	4.287
8120249	12.961
8120251	8.161
8120269	4.862
8120271	5.776
8120273	4.165
8120275	2.530
8120277	2.991
8120279	6.338
8120300	7.625
8120315	2.963
8120333	2.305
8120335	3.122
8120342	4.752
8120350	2.636
8120360	2.593
8120362	8.129
8120378	7.951
8120382	7.603
8120402	5.818
8120411	4.308
8120428	10.673
8120431	8.476
8120441	8.514
8120460	3.170
8120462	2.297
8120464	4.362
8120466	2.263
8120468	8.919
8120501	4.870
8120552	7.478
8120579	4.413
8120585	8.931
8120600	4.546
8120602	9.071
8120613	8.248
8120654	9.489
8120675	3.978
8120679	3.130
8120698	6.903
8120715	3.335
8120717	4.806
8120719	4.922
8120756	3.776
8120758	8.467
8120783	8.080
8120820	2.959
8120822	2.844
8120824	2.415
8120826	6.302
8120833	8.551
8120838	2.574
8120860	7.952
8120876	2.827
8120878	3.009
8120880	6.189
8120883	8.119
8120927	6.909
8120932	4.706
8120937	5.673
8120943	6.446
8120961	8.174
8120967	5.234
8120979	2.958
8120981	4.367
8120983	6.131
8120990	3.128
8120992	8.957
8121002	7.165
8121009	5.567
8121015	4.496
8121031	6.646
8121041	2.631
8121043	8.431
8121062	2.602
8121064	4.352
8121066	2.467
8121076	8.064
8121085	2.958
8121087	6.511
8121095	7.362
8121112	3.559
8121116	2.507
8121118	6.328
8121130	5.049
8121132	3.116
8121134	2.674
8121136	2.980
8121138	3.768
8121140	2.580
8121142	3.161
8121144	6.897
8121152	8.327
8121159	2.915
8121161	7.800
8121181	5.110
8121193	7.518
8121209	6.709
8121212	7.008
8121214	3.416
8121216	4.880
8121223	2.472
8121225	8.706
8121247	2.260
8121249	2.855
8121251	3.136
8121255	2.515
8121257	5.167
8121269	3.564
8121273	3.567
8121275	3.590
8121277	3.730
8121298	3.076
8121300	7.135
8121312	5.555
8121317	3.108
8121319	8.397
8121330	3.087
8121332	2.367
8121334	7.283
8121347	2.406
8121349	6.498
8121363	2.067
8121365	5.449
8121370	6.733
8121390	3.346
8121392	4.668
8121405	4.713
8121416	5.592
8121418	5.884
8121429	8.728
8121454	4.300
8121461	7.952
8121483	2.441
8121485	2.798
8121487	2.628
8121489	8.698
8121502	7.428
8121508	2.148
8121510	6.208
8121515	6.379
8121525	6.570
8121532	3.342
8121547	7.284
8121553	2.730
8121557	2.635
8121559	4.189
8121561	3.037
8121563	8.214
8121569	3.186
8121578	7.180
8121588	5.849
8121596	3.787
8121601	4.336
8121605	2.939
8121613	8.007
8121622	3.857
8121632	7.308
8121649	2.760
8121670	3.245
8121672	3.352
8121681	3.162
8121683	3.244
8121685	6.118
8121704	8.938
8121712	10.015
8121725	3.320
8121727	2.793
8121729	3.802
8121734	7.791
8121739	4.934
8121741	3.087
8121743	5.702
8121747	2.721
8121749	9.228
8121755	3.308
8121757	7.029
8121768	3.516
8121782	7.006
8121784	6.604
8121794	6.337
8121803	9.101
8121814	10.361
8121825	6.431
8121838	8.160
8121850	7.098
8121861	9.089
8121884	7.165
8121886	7.347
8121895	6.644
8121911	4.434
8121916	5.419
8121927	8.854
8121936	3.016
8121943	2.669
8121945	2.805
8121947	3.176
8121949	6.277
8122013	6.076
8122038	4.316
8122045	5.684
8122058	2.520
8122071	3.936
8122099	5.504
8122125	2.523
8122127	2.818
8122129	2.769
8122131	2.844
8122136	6.699
8122142	3.205
8122144	4.049
8122146	3.523
8122150	5.235
8122174	5.345
8122176	3.327
8122182	7.764
8122194	5.313
8122196	4.055
8122198	6.404
8122200	3.005
8122202	4.101
8122222	7.273
8122240	3.301
8122242	5.119
8122256	3.989
8122259	5.164
8122261	2.799
8122263	2.491
8122265	4.723
8122277	3.155
8122279	9.392
8122317	8.151
8122327	6.288
8122334	4.733
8122336	5.150
8122343	6.696
8122348	8.440
8122365	4.903
8122396	7.793
8122405	4.017
8122409	7.036
8122426	7.077
8122440	6.490
8122452	3.952
8122457	4.608
8122464	7.188
8122537	6.976
8122552	4.690
8122554	5.168
8122561	3.183
8122598	4.969
8122600	8.909
8122634	4.821
8122637	8.158
8122658	3.109
8122660	6.404
8122670	3.165
8122672	8.277
8122684	5.868
8122689	7.947
8122699	6.826
8122701	5.787
8122703	5.745
8122705	10.950
8122717	5.325
8122720	3.256
8122724	3.856
8122732	4.372
8122734	5.271
8122740	5.904
8122742	4.594
8122744	3.042
8122756	6.009
8122773	6.556
8122803	3.822
8122805	2.839
8122807	8.059
8122816	5.047
8122818	6.498
8122827	4.307
8122840	4.373
8122843	3.876
8122856	3.486
8122858	2.350
8122860	4.635
8122865	5.369
8122875	3.879
8122877	2.042
8122879	2.558
8122881	2.332
8122883	2.435
8122885	2.529
8122887	4.601
8122909	9.074
8122933	6.235
8122966	2.918
8122969	2.584
8122971	7.750
8122982	7.568
8122986	8.313
8123006	8.280
8123038	7.623
8123044	9.489
8123060	5.642
8123062	8.751
8123080	4.732
8123101	3.338
8123104	4.121
8123129	7.581
8123137	6.704
8123148	7.724
8123155	4.590
8123176	6.865
8123181	7.150
8123230	4.727
8123232	4.118
8123246	4.507
8123259	3.619
8123274	7.841
8123303	6.849
8123313	2.472
8123315	10.109
8123332	4.988
8123334	4.176
8123336	3.123
8123338	2.240
8123340	4.168
8123342	5.924
8123362	5.039
8123364	3.071
8123372	5.150
8123374	3.396
8123388	3.430
8123398	3.656
8123405	3.395
8123407	7.409
8123437	4.088
8123446	4.681
8123463	7.499
8123467	6.053
8123488	4.897
8123494	7.835
8123507	8.205
8123520	7.440
8123524	7.750
8123558	4.646
8123562	6.289
8123579	4.394
8123584	5.288
8123598	5.632
8123606	4.961
8123609	7.510
8123621	6.838
8123637	4.581
8123642	3.852
8123644	9.207
8123651	8.859
8123658	6.887
8123678	5.949
8123685	2.988
8123695	6.719
8123712	2.336
8123714	3.323
8123717	5.360
8123726	3.592
8123728	6.425
8123737	3.047
8123739	10.788
8123744	5.190
8123760	6.032
8123763	3.691
8123765	2.296
8123767	8.799
8123780	3.291
8123800	3.471
8123802	7.594
8123819	5.924
8123825	6.330
8123843	2.839
8123864	4.054
8123876	3.587
8123884	4.614
8123889	2.352
8123891	4.104
8123893	3.339
8123910	3.414
8123920	7.686
8123929	3.819
8123936	6.281
8123949	3.793
8123951	5.940
8123959	2.600
8123961	6.415
8123976	7.907
8123981	4.846
8123985	3.475
8123989	9.606
8124008	6.974
8124018	2.270
8124020	5.116
8124022	5.764
8124036	2.361
8124038	3.466
8124040	8.989
8124055	3.366
8124057	2.689
8124059	8.263
8124082	5.185
8124086	2.333
8124088	7.491
8124129	5.242
8124134	6.201
8124144	7.424
8124156	2.441
8124158	2.276
8124160	2.983
8124162	2.530
8124164	2.733
8124166	4.536
8124181	2.208
8124183	3.326
8124185	2.705
8124192	3.488
8124194	4.492
8124196	4.584
8124211	6.590
8124240	7.700
8124262	8.108
8124273	7.438
8124280	7.300
8124305	5.245
8124307	5.056
8124327	3.218
8124329	2.376
8124331	2.904
8124335	2.975
8124337	2.612
8124351	2.974
8124365	3.216
8124380	5.364
8124385	5.381
8124388	3.383
8124391	3.470
8124394	3.939
8124397	5.730
8124402	3.409
8124406	6.000
8124413	7.973
8124416	6.565
8124423	5.078
8124430	3.515
8124433	3.368
8124437	4.807
8124440	2.813
8124446	3.272
8124448	7.575
8124455	3.072
8124457	2.376
8124459	6.027
8124467	4.153
8124469	9.842
8124482	2.857
8124484	4.084
8124492	6.912
8124495	3.766
8124498	7.949
8124500	3.675
8124502	7.151
8124510	4.062
8124518	3.217
8124521	7.629
8124524	5.488
8124527	4.442
8124531	4.328
8124534	4.163
8124537	3.070
8124540	3.181
8124547	2.841
8124549	3.155
8124551	5.449
8124553	4.646
8124562	5.379
8124574	5.084
8124583	4.539
8124588	3.394
8124594	4.660
8124604	5.619
8124606	2.500
8124608	3.042
8124610	7.347
8124622	3.584
8124630	3.044
8124632	2.792
8124634	3.300
8124636	2.619
8124639	2.646
8124645	3.009
8124648	2.749
8124650	3.640
8124654	10.464
8124684	3.984
8124689	4.731
8124691	5.800
8124695	4.281
8124707	3.354
8124716	3.273
8124726	6.516
8124742	7.451
8124756	8.758
8124775	6.566
8124798	5.286
8124806	4.439
8124813	6.450
8124828	8.592
8124846	2.255
8124848	6.047
8124855	4.168
8124859	4.072
8124862	4.322
8124865	5.135
8124868	4.841
8124889	4.710
8124897	2.870
8124901	9.201
8124911	9.511
8124920	3.053
8124922	2.663
8124924	3.929
8124926	9.612
8124940	6.248
8124942	10.985
8124950	5.601
8124955	4.966
8124967	7.993
8124994	6.008
8124998	5.474
8125007	4.600
8125017	7.250
8125038	4.438
8125042	3.928
8125048	6.348
8125059	6.061
8125072	5.515
8125091	7.327
8125123	8.242
8125125	5.861
8125134	5.702
8125139	7.182
8125149	4.041
8125172	7.100
8125201	5.199
8125204	7.860
8125220	6.067
8125234	5.425
8125289	5.762
8125295	8.514
8125316	4.004
8125321	7.209
8125328	9.050
8125341	4.752
8125360	7.873
8125373	5.960
8125383	5.947
8125415	2.606
8125426	4.572
8125434	3.100
8125436	4.757
8125443	2.670
8125445	3.207
8125447	3.542
8125461	3.078
8125463	4.511
8125470	4.110
8125483	6.224
8125500	4.243
8125512	6.332
8125527	4.139
8125530	6.546
8125537	7.089
8125545	5.196
8125556	8.628
8125563	3.255
8125568	5.337
8125638	7.827
8125649	8.460
8125671	6.102
8125687	6.895
8125713	8.152
8125731	5.970
8125734	5.123
8125748	6.655
8125750	8.837
8125752	8.698
8125766	5.761
8125772	4.054
8125775	8.516
8125780	5.371
8125788	6.372
8125798	4.610
8125805	6.161
8125818	6.536
8125825	9.682
8125835	9.935
8125843	4.320
8125850	8.480
8125857	4.839
8125859	6.336
8125870	3.951
8125887	5.161
8125903	3.771
8125919	7.239
8125936	4.374
8125941	7.847
8125959	6.177
8125980	3.780
8125993	3.720
8126007	2.562
8126016	2.638
8126018	7.206
8126033	4.753
8126035	8.774
8126058	6.536
8126066	9.478
8126086	4.245
8126093	3.379
8126095	5.685
8126102	5.910
8126119	3.949
8126121	7.392
8126135	8.652
8126145	2.976
8126147	6.095
8126153	3.832
8126163	3.615
8126173	4.421
8126184	6.410
8126212	5.150
8126214	6.709
8126238	3.000
8126240	4.458
8126244	6.892
8126248	4.190
8126259	6.581
8126269	5.160
8126279	6.064
8126288	3.759
8126296	3.544
8126301	5.206
8126303	3.273
8126310	4.007
8126312	6.707
8126324	3.633
8126337	8.097
8126347	5.683
8126358	3.264
8126360	6.184
8126369	2.676
8126371	8.662
8126379	5.041
8126382	4.652
8126387	4.515
8126394	7.684
8126402	5.801
8126428	5.598
8126432	2.118
8126434	2.476
8126436	4.752
8126442	5.679
8126446	5.816
8126450	8.616
8126452	6.656
8126474	9.221
8126482	4.614
8126484	3.789
8126486	6.162
8126512	7.435
8126524	8.838
8126531	6.317
8126542	6.308
8126556	5.652
8126566	5.386
8126574	8.718
8126588	6.947
8126627	2.967
8126629	7.385
8126646	8.453
8126653	6.175
8126658	6.944
8126666	5.495
8126674	5.809
8126681	6.325
8126705	3.396
8126710	7.159
8126729	4.606
8126750	8.596
8126760	9.742
8126770	2.980
8126784	7.293
8126798	7.038
8126820	3.016
8126839	8.460
8126853	8.467
8126855	6.666
8126860	8.011
8126878	3.013
8126891	3.450
8126905	3.143
8126916	3.207
8126920	2.606
8126931	2.332
8126934	2.515
8126937	3.554
8126939	2.243
8126943	2.915
8126946	2.887
8126948	3.034
8126950	4.016
8126952	10.194
8126954	3.318
8127024	3.586
8127031	5.869
8127051	6.618
8127065	3.516
8127072	3.486
8127079	2.679
8127087	2.698
8127094	9.054
8127107	4.043
8127109	8.231
8127128	5.771
8127130	3.285
8127141	2.428
8127143	2.860
8127145	10.027
8127156	3.335
8127158	7.912
8127177	4.211
8127180	7.069
8127193	3.349
8127201	4.594
8127234	9.490
8127346	7.029
8127360	3.146
8127362	2.455
8127364	7.988
8127370	8.267
8127380	2.610
8127391	3.197
8127393	2.720
8127396	3.592
8127399	3.198
8127408	2.869
8127419	5.582
8127421	3.338
8127423	10.290
8127425	8.869
8127446	4.776
8127484	6.810
8127496	2.436
8127498	4.300
8127500	3.078
8127502	6.253
8127507	3.584
8127509	2.802
8127511	4.903
8127522	3.149
8127526	8.390
8127532	4.839
8127534	4.420
8127542	4.717
8127544	4.009
8127549	7.303
8127563	6.036
8127629	8.350
8127637	10.053
8127646	5.485
8127656	2.531
8127658	5.862
8127660	4.263
8127662	3.127
8127664	3.133
8127666	3.474
8127686	2.956
8127688	2.155
8127690	3.337
8127692	5.859
8127696	4.384
8127698	8.049
8127743	5.816
8127752	3.318
8127754	3.729
8127756	6.122
8127767	7.800
8127776	2.782
8127778	4.852
8127787	7.997
8127822	5.648
8127824	5.502
8127841	6.331
8127854	7.916
8127872	11.166
8127903	4.966
8127932	4.495
8127943	8.019
8127977	7.248
8127987	6.223
8127989	4.474
8127991	3.069
8127993	2.688
8127995	2.062
8127997	2.236
8127999	3.260
8128001	3.161
8128007	2.974
8128013	6.980
8128034	8.468
8128043	6.808
8128052	6.836
8128075	5.275
8128077	2.298
8128079	6.968
8128087	3.345
8128099	4.688
8128109	3.280
8128111	8.259
8128123	8.820
8128133	7.357
8128138	7.189
8128245	2.469
8128247	5.928
8128258	5.180
8128260	8.364
8128282	2.905
8128284	6.433
8128308	4.441
8128310	2.151
8128312	4.334
8128314	2.939
8128316	7.122
8128322	8.941
8128327	4.281
8128329	4.205
8128356	7.061
8128371	8.614
8128383	5.838
8128394	8.441
8128409	6.903
8128429	7.939
8128445	2.322
8128447	7.031
8128459	3.264
8128472	6.380
8128522	8.384
8128549	5.780
8128553	7.801
8128565	7.380
8128572	6.843
8128592	7.069
8128604	4.746
8128606	6.095
8128618	2.649
8128620	5.295
8128624	3.260
8128626	4.708
8128638	3.816
8128650	9.471
8128667	3.954
8128669	6.166
8128683	9.023
8128695	5.592
8128698	7.614
8128712	5.931
8128714	2.833
8128716	9.187
8128726	7.234
8128737	6.463
8128767	6.212
8128777	3.172
8128788	4.361
8128795	6.058
8128818	9.626
8128837	5.909
8128843	4.500
8128850	3.153
8128865	4.262
8128867	8.087
8128886	5.858
8128888	4.024
8128890	4.049
8128892	3.890
8128894	8.189
8128934	5.174
8128936	2.566
8128939	6.157
8128954	2.115
8128956	8.492
8128977	6.302
8128991	5.932
8129037	5.200
8129039	3.200
8129043	2.785
8129045	7.856
8129062	6.224
8129067	3.450
8129069	5.525
8129071	4.608
8129082	3.537
8129087	4.812
8129089	9.153
8129095	8.302
8129097	6.693
8129099	10.540
8129105	3.140
8129108	4.785
8129120	6.942
8129125	2.586
8129134	4.996
8129179	2.671
8129181	8.025
8129193	6.039
8129214	5.802
8129218	4.354
8129231	6.304
8129254	7.319
8129271	2.648
8129273	5.608
8129309	2.499
8129311	2.877
8129313	2.503
8129315	2.493
8129317	11.009
8129330	3.062
8129363	8.109
8129375	5.177
8129377	4.016
8129379	8.081
8129390	3.527
8129392	7.832
8129410	5.001
8129418	8.533
8129454	4.438
8129456	3.028
8129458	6.177
8129476	5.551
8129482	2.995
8129497	8.680
8129522	7.887
8129558	3.247
8129560	2.814
8129562	7.411
8129573	6.929
8129590	8.447
8129604	3.179
8129608	4.127
8129610	2.766
8129615	2.562
8129618	3.587
8129627	3.487
8129637	3.204
8129649	6.605
8129666	6.169
8129675	5.434
8129677	8.655
8129693	6.156
8129695	5.097
8129706	9.063
8129728	8.214
8129761	2.565
8129763	3.016
8129773	9.153
8129783	8.308
8129804	8.184
8129835	2.640
8129837	4.062
8129848	2.622
8129861	7.578
8129872	3.331
8129876	2.878
8129880	6.147
8129888	6.414
8129899	2.576
8129901	8.930
8129924	5.379
8129937	8.021
8129943	4.220
8129947	3.830
8129953	9.730
8129963	5.698
8129974	6.501
8129985	6.463
8130003	7.862
8130009	3.991
8130011	3.321
8130013	5.707
8130027	3.073
8130032	8.093
8130038	7.285
8130071	6.780
8130073	5.263
8130087	7.482
8130102	5.295
8130116	7.992
8130129	7.179
8130142	6.789
8130151	2.871
8130163	5.386
8130173	4.796
8130176	4.497
8130181	4.116
8130183	2.707
8130185	5.395
8130191	5.066
8130209	2.508
8130211	8.104
8130370	3.778
8130372	2.809
8130374	4.691
8130383	7.010
8130394	5.483
8130401	2.658
8130403	6.193
8130406	2.569
8130408	9.858
8130422	5.805
8130436	3.804
8130438	6.342
8130447	3.229
8130462	3.395
8130464	7.784
8130470	5.813
8130472	2.546
8130474	6.626
8130495	3.671
8130497	2.457
8130499	6.008
8130505	7.917
8130522	2.996
8130528	6.827
8130539	4.631
8130553	3.634
8130556	8.157
8130565	6.389
8130567	10.843
8130578	6.951
8130580	3.621
8130582	3.259
8130598	4.687
8130608	4.146
8130622	5.167
8130624	5.646
8130626	3.622
8130628	8.298
8130641	6.730
8130645	7.884
8130660	5.580
8130662	2.346
8130664	3.488
8130674	6.535
8130701	4.238
8130703	3.939
8130715	7.298
8130720	7.702
8130732	8.586
8130739	8.358
8130765	7.293
8130768	5.849
8130783	4.788
8130785	4.745
8130787	3.625
8130803	3.085
8130807	2.988
8130811	3.503
8130817	4.688
8130824	4.483
8130827	4.403
8130837	3.617
8130859	4.650
8130867	8.212
8130891	5.539
8130916	7.387
8130927	3.270
8130934	3.089
8130939	6.088
8130952	7.565
8130962	6.618
8130976	3.085
8130980	2.988
8130982	3.503
8130988	7.785
8130993	8.059
8130997	3.946
8131000	6.516
8131013	7.883
8131042	6.048
8131044	6.724
8131056	4.654
8131067	6.231
8131069	6.165
8131087	5.786
8131091	5.591
8131096	8.025
8131098	5.039
8131101	5.265
8131111	7.437
8131135	6.072
8131140	5.262
8131143	5.254
8131155	7.337
8131179	8.195
8131195	6.060
8131203	3.522
8131205	6.109
8131253	7.444
8131263	5.897
8131265	5.801
8131286	6.861
8131292	5.543
8131296	5.269
8131301	3.650
8131303	6.680
8131324	3.415
8131326	6.542
8131335	2.509
8131337	3.339
8131339	9.710
8131349	4.102
8131356	7.498
8131374	6.965
8131379	4.923
8131381	3.277
8131385	4.094
8131387	7.058
8131406	6.673
8131412	3.659
8131414	7.999
8131427	7.293
8131438	6.447
8131441	6.462
8131444	6.453
8131452	4.537
8131475	7.425
8131479	7.679
8131494	4.964
8131496	7.955
8131506	7.450
8131512	4.164
8131515	3.110
